,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
778,66.0,147.0,4.0,68.0,37.0,5.0,4.0,90.0,73.0,42.0,3.0,43.0,1.0,1.0,1.0,65.0,78.0,10.0,3.0,2.0,87.0,1.0
779,83.0,306.0,2.0,92.0,30.0,0.0,0.0,100.0,83.0,32.0,3.0,22.0,3.431410433342534,0.0,0.0,18.0,66.51626155426224,5.0,1.0,1.0,43.0,1.0
780,68.0,170.0,11.0,78.0,49.0,0.0,0.0,100.0,83.0,54.0,1.0,19.0,12.0,0.0,0.0,1.0,66.51626155426224,2.0,2.0,0.0,57.0,1.0
781,84.0,144.0,16.0,73.0,15.0,0.0,0.0,100.0,83.0,16.0,0.0,0.0,3.0,1.0,1.0,5.0,66.51626155426224,2.0,2.397237827715356,0.0,29.0,1.0
782,79.0,243.0,15.0,106.0,19.0,0.0,0.0,95.0,12.0,19.0,0.0,53.0,3.0,2.0,2.0,22.0,40.0,3.0,5.0,0.0,82.0,1.0
783,73.0,374.0,8.0,85.0,27.0,0.0,0.0,96.0,16.0,27.0,1.0,26.0,0.0,1.0,1.0,38.0,11.0,4.0,3.0,2.0,70.0,0.0
784,79.0,257.0,3.0,98.0,18.0,0.0,0.0,100.0,83.0,20.0,2.0,30.0,3.0,1.0,1.0,43.0,66.51626155426224,5.0,1.0,2.0,70.0,1.0
785,90.0,196.0,15.0,102.0,14.0,0.0,0.0,100.0,83.0,14.0,0.0,0.0,14.0,0.0,0.0,4.0,66.51626155426224,3.0,2.397237827715356,0.0,33.0,1.0
786,69.0,276.0,3.0,118.0,33.0,0.0,0.0,97.0,41.0,35.0,1.0,17.0,3.0,2.0,2.0,69.0,100.0,9.0,2.0,6.0,67.0,1.0
787,75.0,188.0,4.0,50.0,18.0,0.0,0.0,100.0,83.0,19.0,1.0,50.0,4.0,6.0,6.0,44.0,60.0,5.0,4.0,1.0,82.0,1.0
788,74.0,219.0,3.0,90.0,42.0,0.0,0.0,96.0,6.0,49.0,3.0,33.0,1.0,6.0,5.0,19.0,59.0,4.0,4.0,0.0,75.0,0.0
789,82.0,212.0,4.0,98.0,29.0,0.0,0.0,100.0,83.0,29.0,1.0,28.0,3.0,1.0,1.0,18.0,84.0,4.0,3.0,1.0,47.0,1.0
790,74.0,310.0,4.0,101.0,8.0,1.0,0.0,89.0,14.0,9.0,2.0,67.0,13.0,0.0,0.0,23.0,63.0,1.0,4.0,0.0,71.0,1.0
791,86.0,290.0,10.0,94.0,25.0,0.0,0.0,100.0,83.0,27.0,1.0,56.0,7.0,0.0,0.0,4.0,29.0,2.0,4.0,0.0,60.0,1.0
792,57.0,224.0,4.0,83.0,25.0,2.0,0.0,62.0,3.0,34.0,5.0,47.0,5.0,1.0,1.0,63.0,62.0,4.0,3.0,1.0,88.0,0.0
793,70.0,207.0,0.0,74.0,22.0,0.0,0.0,100.0,83.0,23.0,1.0,13.0,0.0,1.0,1.0,62.0,25.0,5.0,3.0,2.0,67.0,1.0
794,89.0,200.0,1.0,69.0,15.0,0.0,0.0,100.0,83.0,18.0,1.0,28.0,0.0,1.0,1.0,3.0,66.51626155426224,2.0,1.0,0.0,75.0,1.0
795,70.0,195.0,0.0,81.0,31.0,1.0,1.0,100.0,83.0,35.0,2.0,32.0,0.0,1.0,1.0,46.0,89.0,8.0,2.0,2.0,63.0,0.0
796,78.0,380.0,9.0,86.0,17.0,0.0,0.0,94.0,83.0,17.0,1.0,41.0,8.0,0.0,0.0,9.0,80.0,1.0,4.0,0.0,67.0,1.0
797,72.0,135.0,12.0,60.0,29.0,0.0,0.0,100.0,83.0,29.0,0.0,7.0,11.0,0.0,0.0,47.0,70.2104219767771,13.0,1.0,2.0,74.0,0.0
798,79.0,178.0,13.0,72.0,11.0,0.0,0.0,100.0,83.0,11.0,0.0,9.0,0.0,1.0,1.0,30.0,31.0,1.0,1.0,1.0,29.0,1.0
799,84.0,131.0,14.0,84.0,22.0,0.0,0.0,100.0,83.0,22.0,0.0,36.0,19.0,0.0,0.0,9.0,37.0,2.0,4.0,0.0,100.0,1.0
800,67.0,240.0,10.0,106.0,11.0,1.0,0.0,92.0,4.0,13.0,1.0,31.0,2.0,1.0,1.0,0.0,66.51626155426224,1.0,2.397237827715356,0.0,40.0,1.0
801,87.0,165.0,5.0,79.0,14.0,0.0,0.0,100.0,83.0,15.0,4.0,20.0,4.0,1.0,1.0,3.0,66.51626155426224,1.0,1.0,0.0,33.0,1.0
802,72.0,385.0,9.0,114.0,27.0,1.0,1.0,97.0,9.0,29.0,1.0,34.0,3.431410433342534,0.0,0.0,7.0,54.0,4.0,2.0,0.0,67.0,1.0
803,63.0,224.0,4.0,52.0,28.0,1.0,1.0,96.0,29.0,28.0,4.0,29.0,6.0,0.0,0.0,42.0,73.0,8.0,3.0,3.0,73.0,1.0
804,87.0,390.0,4.0,117.0,25.0,0.0,0.0,100.0,83.0,26.0,2.0,42.0,0.0,4.0,4.0,3.0,66.51626155426224,3.0,1.0,0.0,44.0,1.0
805,90.0,484.0,14.0,158.0,18.0,0.0,0.0,100.0,83.0,20.0,0.0,20.0,0.0,1.0,1.0,1.0,82.0,2.0,1.0,0.0,30.0,1.0
806,80.0,335.0,15.0,146.0,28.0,0.0,0.0,100.0,83.0,28.0,0.0,18.0,14.0,0.0,0.0,34.0,75.0,9.0,2.0,1.0,65.0,0.0
807,78.0,233.0,9.0,103.0,42.0,0.0,0.0,100.0,83.0,42.0,2.0,38.0,3.431410433342534,0.0,0.0,20.0,85.0,5.0,4.0,0.0,56.0,1.0
808,86.0,186.0,0.0,102.0,12.0,0.0,0.0,100.0,83.0,14.0,1.0,50.0,3.431410433342534,0.0,0.0,37.0,66.51626155426224,3.0,1.0,0.0,80.0,1.0
809,88.0,320.0,4.0,93.0,52.0,0.0,0.0,100.0,83.0,55.0,3.0,22.0,6.0,0.0,0.0,3.0,71.0,3.0,1.0,0.0,36.0,1.0
810,90.0,245.0,2.0,98.0,7.0,0.0,0.0,100.0,83.0,8.0,1.0,63.0,21.0,0.0,0.0,11.0,79.0,2.0,2.0,0.0,80.0,1.0
811,79.0,200.0,20.0,90.0,33.0,1.0,1.0,97.0,56.0,38.0,0.0,29.0,23.0,0.0,0.0,6.0,66.51626155426224,2.0,1.0,0.0,60.0,1.0
812,75.0,183.0,2.0,85.0,29.0,1.0,0.0,97.0,77.0,32.0,2.0,50.0,2.0,1.0,1.0,9.0,79.0,2.0,3.0,0.0,50.0,1.0
813,84.0,307.0,5.0,149.0,29.0,0.0,0.0,100.0,83.0,46.0,2.0,20.0,6.0,0.0,0.0,3.0,100.0,5.0,2.0,1.0,42.0,1.0
814,70.0,300.0,5.0,98.0,62.0,0.0,0.0,98.0,67.0,64.0,1.0,27.0,0.0,3.0,3.0,31.0,33.0,10.0,5.0,1.0,59.0,1.0
815,64.0,37.0,8.0,20.0,5.0,0.0,0.0,100.0,83.0,5.0,2.0,60.0,5.0,0.0,0.0,74.0,84.0,1.0,2.0,1.0,75.0,0.0
816,71.0,145.0,3.0,53.0,33.0,0.0,0.0,100.0,83.0,33.0,4.0,33.0,0.0,6.0,6.0,31.0,99.0,4.0,3.0,0.0,39.0,1.0
817,80.0,172.0,2.0,32.0,38.0,0.0,0.0,100.0,83.0,39.0,14.0,33.0,0.0,29.0,29.0,6.0,88.0,5.0,4.0,0.0,38.0,0.0
818,63.0,207.0,11.0,74.0,45.0,0.0,0.0,100.0,83.0,46.0,1.0,13.0,7.0,0.0,0.0,85.0,20.0,10.0,2.0,5.0,57.0,0.0
819,80.0,175.0,11.0,73.0,15.0,0.0,0.0,100.0,83.0,17.0,1.0,53.0,11.0,0.0,0.0,32.0,84.0,3.0,4.0,0.0,88.0,0.0
820,73.0,195.0,1.0,77.0,29.0,1.0,1.0,94.0,41.0,34.0,7.0,47.0,8.0,0.0,0.0,28.0,99.0,7.0,3.0,1.0,77.0,1.0
821,61.0,271.0,9.0,86.0,26.0,0.0,0.0,89.0,3.0,27.0,1.0,56.0,0.0,1.0,1.0,57.0,67.0,6.0,5.0,2.0,92.0,0.0
822,83.0,265.0,3.0,90.0,17.0,0.0,0.0,100.0,83.0,17.0,2.0,18.0,4.0,1.0,1.0,18.0,66.51626155426224,4.0,2.0,0.0,75.0,1.0
823,74.0,88.0,4.0,50.0,18.0,0.0,0.0,83.0,11.0,19.0,4.0,33.0,3.0,1.0,1.0,3.0,100.0,1.0,2.0,0.0,38.0,0.0
824,75.0,135.0,4.0,60.0,12.0,1.0,0.0,93.0,26.0,14.0,2.0,43.0,7.0,0.0,0.0,79.0,96.0,3.0,3.0,1.0,100.0,1.0
825,84.0,374.0,6.0,126.0,30.0,0.0,0.0,100.0,83.0,32.0,2.0,31.0,0.0,2.0,2.0,1.0,93.0,1.0,2.0,0.0,36.0,1.0
826,77.0,265.0,4.0,105.0,50.0,1.0,1.0,98.0,61.0,58.0,1.0,38.0,12.0,0.0,0.0,15.0,64.0,8.0,4.0,2.0,59.0,1.0
827,66.0,308.0,3.0,97.0,35.0,0.0,0.0,88.0,1.0,42.0,5.0,32.0,3.0,2.0,2.0,45.0,46.0,5.0,5.0,1.0,83.0,1.0
828,60.0,153.0,3.0,72.0,14.0,1.0,1.0,56.0,8.0,16.0,1.0,31.0,8.0,0.0,0.0,33.0,70.2104219767771,4.0,1.0,2.0,71.0,0.0
829,70.0,150.0,1.0,57.0,26.0,0.0,0.0,97.0,14.0,31.0,5.0,16.0,1.0,1.0,1.0,20.0,70.2104219767771,7.0,1.0,2.0,56.0,0.0
830,78.0,179.0,4.0,69.0,32.0,0.0,0.0,100.0,83.0,32.0,4.0,44.0,3.0,2.0,2.0,7.0,2.0,2.0,6.0,0.0,63.0,1.0
831,68.0,110.0,9.0,41.0,32.0,0.0,0.0,100.0,83.0,32.0,1.0,25.0,0.0,1.0,1.0,92.0,65.0,3.0,2.0,2.0,71.0,1.0
832,74.0,89.0,5.0,44.0,24.0,0.0,0.0,100.0,83.0,24.0,2.0,33.0,7.0,0.0,0.0,26.0,84.0,5.0,3.0,1.0,62.0,1.0
833,82.0,220.0,37.0,131.0,15.0,0.0,0.0,87.0,12.0,15.0,0.0,20.0,4.0,1.0,1.0,1.0,66.51626155426224,1.0,2.0,0.0,50.0,1.0
834,76.0,317.0,2.0,63.0,20.0,0.0,0.0,91.0,40.0,22.0,4.0,9.0,3.0,3.0,3.0,29.0,70.2104219767771,6.0,1.0,0.0,70.0,0.0
835,68.0,132.0,4.0,49.0,16.0,1.0,1.0,94.0,19.0,16.0,1.0,50.0,0.0,3.0,3.0,50.0,76.0,5.0,2.0,0.0,88.0,0.0
836,76.0,404.0,7.0,125.0,27.0,1.0,0.0,97.0,69.0,29.0,2.0,10.0,4.0,1.0,1.0,11.0,66.51626155426224,5.0,1.0,2.0,50.0,1.0
837,81.0,419.0,11.0,240.0,13.0,0.0,0.0,100.0,83.0,13.0,1.0,8.0,11.0,0.0,0.0,55.0,66.51626155426224,3.0,2.397237827715356,1.0,50.0,1.0
838,72.0,255.0,2.0,92.0,41.0,0.0,0.0,98.0,11.0,42.0,1.0,17.0,0.0,3.0,3.0,9.0,66.51626155426224,9.0,2.397237827715356,1.0,53.0,1.0
839,88.0,185.0,19.0,92.0,28.0,0.0,0.0,100.0,83.0,28.0,0.0,50.0,16.0,0.0,0.0,8.0,62.0,2.0,3.0,0.0,63.0,1.0
840,84.0,232.0,12.0,82.0,43.0,0.0,0.0,100.0,83.0,46.0,0.0,33.0,11.0,0.0,0.0,18.0,85.0,3.0,3.0,0.0,60.0,1.0
841,63.0,27.0,2.0,14.0,5.0,0.0,0.0,100.0,83.0,6.0,3.0,50.0,1.0,2.0,2.0,57.0,78.0,2.0,2.0,1.0,80.0,0.0
842,66.0,283.0,3.0,95.0,16.0,0.0,0.0,75.0,11.0,16.0,2.0,38.0,3.0,4.0,4.0,34.0,70.2104219767771,3.0,1.0,1.0,57.0,0.0
843,68.0,343.0,13.0,127.0,13.0,1.0,1.0,100.0,83.0,13.0,0.0,15.0,2.0,3.0,3.0,61.0,66.51626155426224,4.0,2.397237827715356,3.0,63.0,1.0
844,71.0,106.0,8.0,56.0,30.0,0.0,0.0,93.0,7.0,30.0,2.0,30.0,3.0,1.0,1.0,11.0,70.2104219767771,4.0,1.0,0.0,45.0,0.0
845,85.0,194.0,4.0,82.0,30.0,0.0,0.0,100.0,83.0,34.0,1.0,26.0,2.0,2.0,2.0,4.0,70.2104219767771,3.0,1.0,0.0,42.0,0.0
846,88.0,279.0,3.0,75.0,28.0,0.0,0.0,100.0,83.0,29.0,2.0,24.0,2.0,2.0,2.0,6.0,41.0,3.0,3.0,0.0,40.0,0.0
847,65.0,120.0,3.0,51.0,9.0,1.0,1.0,70.0,51.0,10.0,3.0,50.0,2.0,2.0,1.0,47.0,89.0,4.0,2.0,0.0,86.0,1.0
848,81.0,306.0,2.0,130.0,32.0,0.0,0.0,100.0,83.0,34.0,1.0,35.0,1.0,2.0,2.0,8.0,99.0,3.0,2.0,1.0,35.0,1.0
849,80.0,404.0,12.0,105.0,35.0,0.0,0.0,100.0,83.0,36.0,0.0,26.0,0.0,3.0,3.0,32.0,61.0,6.0,2.0,0.0,57.0,1.0
850,85.0,186.0,18.0,75.0,23.0,0.0,0.0,100.0,83.0,25.0,0.0,32.0,2.0,1.0,1.0,1.0,66.51626155426224,2.0,2.0,1.0,57.0,1.0
851,84.0,249.0,24.0,104.0,37.0,0.0,0.0,100.0,83.0,38.0,0.0,30.0,2.0,3.0,3.0,3.0,20.0,1.0,3.0,0.0,45.0,1.0
852,70.0,88.0,3.0,45.0,38.0,0.0,0.0,97.0,8.0,38.0,3.0,13.0,3.0,2.0,2.0,15.0,45.0,1.0,1.0,0.0,10.0,1.0
853,80.0,219.0,3.0,92.0,18.0,0.0,0.0,100.0,83.0,20.0,2.0,20.0,5.0,0.0,0.0,41.0,100.0,5.0,2.0,1.0,88.0,1.0
854,56.0,126.0,15.0,66.0,22.0,2.0,2.0,86.0,0.0,22.0,0.0,23.0,14.0,0.0,0.0,21.0,60.0,4.0,2.0,0.0,55.0,0.0
855,64.0,110.0,2.0,58.0,42.0,1.0,0.0,89.0,15.0,46.0,4.0,4.0,2.0,6.0,6.0,30.0,70.2104219767771,12.0,1.0,1.0,74.0,0.0
856,80.0,126.0,6.0,65.0,12.0,0.0,0.0,100.0,83.0,17.0,1.0,65.0,7.0,0.0,0.0,30.0,58.0,2.0,5.0,0.0,88.0,1.0
857,70.0,7.0,7.0,7.0,1.0,0.0,0.0,100.0,83.0,1.0,1.0,100.0,3.431410433342534,0.0,0.0,24.266709237973604,92.0,3.6921606118546846,1.0,0.7092896174863388,100.0,1.0
858,63.0,327.0,13.0,166.0,14.0,1.0,1.0,94.0,5.0,16.0,0.0,13.0,5.0,0.0,0.0,0.0,70.2104219767771,1.0,1.0,0.0,27.0,0.0
859,89.0,222.0,6.0,93.0,16.0,0.0,0.0,100.0,83.0,16.0,1.0,44.0,7.0,0.0,0.0,6.0,90.0,1.0,2.0,0.0,100.0,1.0
860,80.0,256.0,27.0,120.0,17.0,0.0,0.0,100.0,83.0,17.0,0.0,6.0,0.0,3.0,2.0,34.0,66.51626155426224,3.0,1.0,1.0,45.0,1.0
861,74.0,182.0,17.0,113.0,12.0,1.0,0.0,85.0,23.0,13.0,0.0,38.0,16.0,0.0,0.0,37.0,88.0,4.0,2.0,0.0,86.0,1.0
862,82.0,186.0,4.0,62.0,23.0,0.0,0.0,100.0,83.0,23.0,3.0,30.0,3.0,3.0,3.0,24.0,41.0,6.0,2.0,0.0,67.0,1.0
863,69.0,256.0,4.0,69.0,57.0,1.0,1.0,95.0,31.0,63.0,4.0,44.0,0.0,5.0,5.0,58.0,82.0,14.0,9.0,5.0,77.0,1.0
864,77.0,258.0,4.0,103.0,26.0,0.0,0.0,100.0,83.0,27.0,1.0,33.0,8.0,0.0,0.0,31.0,89.0,7.0,3.0,1.0,83.0,1.0
865,77.0,148.0,27.0,96.0,13.0,0.0,0.0,100.0,83.0,14.0,0.0,50.0,0.0,2.0,2.0,75.0,66.51626155426224,1.0,1.0,0.0,100.0,1.0
866,71.0,291.0,3.0,91.0,16.0,0.0,0.0,88.0,22.0,17.0,1.0,47.0,10.0,0.0,0.0,31.0,60.0,4.0,6.0,1.0,83.0,1.0
867,64.0,243.0,11.0,84.0,30.0,0.0,0.0,94.0,25.0,32.0,1.0,41.0,11.0,0.0,0.0,92.0,35.0,6.0,2.0,4.0,89.0,0.0
868,83.0,440.0,24.0,190.0,10.0,0.0,0.0,100.0,83.0,10.0,0.0,20.0,23.0,0.0,0.0,33.0,42.0,2.0,2.0,1.0,50.0,1.0
869,89.0,357.0,1.0,125.0,15.0,0.0,0.0,100.0,83.0,18.0,2.0,39.0,3.431410433342534,1.0,0.0,6.0,31.0,4.0,2.0,0.0,55.0,1.0
870,88.0,513.0,5.0,133.0,25.0,0.0,0.0,100.0,83.0,25.0,1.0,16.0,14.0,0.0,0.0,2.0,66.51626155426224,3.0,2.397237827715356,1.0,25.0,1.0
871,81.0,125.0,29.0,79.0,10.0,0.0,0.0,100.0,83.0,10.0,0.0,30.0,3.431410433342534,0.0,0.0,25.0,66.51626155426224,3.0,1.0,1.0,80.0,1.0
872,83.0,187.0,2.0,75.0,30.0,0.0,0.0,100.0,83.0,32.0,1.0,45.0,2.0,1.0,1.0,5.0,84.0,1.0,5.0,0.0,55.0,1.0
873,79.0,171.0,34.0,95.0,6.0,0.0,0.0,100.0,83.0,6.0,0.0,67.0,6.0,0.0,0.0,24.266709237973604,66.51626155426224,3.6921606118546846,1.0,0.7092896174863388,100.0,1.0
874,51.0,402.0,9.0,137.0,42.0,5.0,3.0,74.0,2.0,50.0,1.0,42.0,2.0,3.0,3.0,21.0,31.0,3.0,4.0,0.0,53.0,0.0
875,84.0,174.0,3.0,92.0,17.0,0.0,0.0,100.0,83.0,18.0,1.0,53.0,0.0,11.0,10.0,6.0,66.51626155426224,2.0,4.0,0.0,86.0,1.0
876,84.0,433.0,5.0,136.0,21.0,0.0,0.0,100.0,83.0,24.0,1.0,33.0,3.431410433342534,0.0,0.0,47.0,87.0,2.0,3.0,0.0,50.0,1.0
877,80.0,335.0,29.0,187.0,9.0,0.0,0.0,100.0,83.0,11.0,0.0,11.0,0.0,4.0,3.0,51.0,66.51626155426224,1.0,2.397237827715356,1.0,20.0,1.0
878,76.0,179.0,4.0,94.0,19.0,0.0,0.0,95.0,61.0,22.0,1.0,64.0,11.0,0.0,0.0,93.0,80.0,1.0,2.0,0.7092896174863388,100.0,1.0
879,81.0,151.0,2.0,68.0,51.0,0.0,0.0,100.0,83.0,53.0,4.0,17.0,3.0,4.0,3.0,11.0,66.51626155426224,3.0,1.0,1.0,31.0,1.0
880,75.0,199.0,2.0,69.0,39.0,0.0,0.0,98.0,62.0,43.0,3.0,14.0,0.0,3.0,3.0,10.0,38.0,6.0,1.0,1.0,47.0,1.0
881,93.0,244.0,13.0,97.0,9.0,0.0,0.0,100.0,83.0,10.0,0.0,33.0,3.0,1.0,1.0,0.0,99.0,1.0,2.0,0.0,75.0,1.0
882,86.0,152.0,4.0,71.0,33.0,0.0,0.0,100.0,83.0,33.0,2.0,33.0,2.0,5.0,5.0,11.0,66.51626155426224,1.0,3.0,0.0,50.0,1.0
883,67.0,291.0,10.0,115.0,24.0,1.0,0.0,97.0,12.0,31.0,1.0,32.0,0.0,2.0,1.0,83.0,70.2104219767771,9.0,1.0,6.0,83.0,0.0
884,68.0,189.0,2.0,54.0,19.0,0.0,0.0,100.0,83.0,20.0,3.0,20.0,1.0,5.0,5.0,31.0,33.0,8.0,2.0,1.0,77.0,1.0
885,77.0,59.0,19.0,41.0,6.0,0.0,0.0,100.0,83.0,6.0,0.0,50.0,4.0,2.0,1.0,0.0,93.0,0.0,2.0,1.464035646085296,67.0,0.0
886,82.0,379.0,1.0,142.0,37.0,0.0,0.0,98.0,31.0,41.0,4.0,37.0,1.0,3.0,3.0,0.0,66.51626155426224,4.0,3.0,0.0,50.0,1.0
887,87.0,393.0,2.0,110.0,20.0,0.0,0.0,100.0,83.0,31.0,1.0,42.0,10.0,0.0,0.0,4.0,66.51626155426224,3.0,2.397237827715356,0.0,33.0,1.0
888,90.0,280.0,6.0,92.0,18.0,0.0,0.0,100.0,83.0,23.0,3.0,35.0,1.0,1.0,1.0,4.0,86.0,2.0,1.0,0.0,38.0,1.0
889,84.0,419.0,4.0,90.0,47.0,0.0,0.0,98.0,72.0,51.0,6.0,22.0,5.0,1.0,1.0,5.0,82.0,4.0,2.0,0.0,38.0,1.0
890,64.0,222.0,6.0,95.0,16.0,1.0,0.0,82.0,6.0,17.0,2.0,47.0,0.0,1.0,1.0,36.0,92.0,5.0,2.0,1.0,70.0,0.0
891,64.0,147.0,1.0,56.0,19.0,0.0,0.0,91.0,3.0,23.0,3.0,36.0,1.0,3.0,3.0,34.0,66.51626155426224,3.0,2.0,0.0,63.0,1.0
892,71.0,281.0,16.0,89.0,38.0,0.0,0.0,97.0,60.0,39.0,0.0,5.0,0.0,2.0,2.0,18.0,66.51626155426224,11.0,1.0,2.0,48.0,1.0
893,61.0,290.0,9.0,95.0,39.0,1.0,1.0,100.0,83.0,39.0,2.0,10.0,2.0,4.0,3.0,51.0,95.0,8.0,1.0,1.0,45.0,0.0
894,83.0,173.0,5.0,56.0,29.0,0.0,0.0,97.0,42.0,31.0,6.0,20.0,3.431410433342534,0.0,0.0,11.0,66.51626155426224,6.0,1.0,0.0,53.0,1.0
895,67.0,125.0,6.0,57.0,19.0,2.0,0.0,81.0,12.0,22.0,4.0,19.0,23.0,1.0,0.0,16.0,48.0,3.0,3.0,0.0,55.0,1.0
896,63.0,135.0,36.0,70.0,7.0,3.0,0.0,55.0,1.0,11.0,0.0,55.0,8.0,0.0,0.0,23.0,33.0,1.0,3.0,1.0,80.0,1.0
897,73.0,136.0,6.0,51.0,15.0,0.0,0.0,100.0,83.0,16.0,3.0,38.0,1.0,3.0,3.0,31.0,66.51626155426224,3.0,1.0,1.0,50.0,1.0
898,70.0,163.0,3.0,65.0,37.0,0.0,0.0,97.0,6.0,39.0,2.0,36.0,1.0,10.0,10.0,5.0,53.0,4.0,2.0,0.0,47.0,0.0
899,78.0,185.0,2.0,86.0,16.0,0.0,0.0,100.0,83.0,18.0,2.0,29.0,2.0,6.0,6.0,40.0,66.51626155426224,3.0,2.397237827715356,1.0,75.0,1.0
900,69.0,155.0,20.0,55.0,11.0,1.0,1.0,93.0,29.0,14.0,0.0,36.0,3.431410433342534,0.0,0.0,24.0,49.0,3.0,3.0,0.0,86.0,1.0
901,77.0,198.0,12.0,94.0,18.0,2.0,2.0,95.0,52.0,22.0,0.0,41.0,8.0,0.0,0.0,0.0,85.0,0.0,2.0,0.0,67.0,1.0
902,84.0,149.0,6.0,72.0,26.0,0.0,0.0,100.0,83.0,27.0,1.0,44.0,1.595608884350268,0.0,0.0,0.0,57.0,1.0,3.0,0.0,80.0,0.0
903,69.0,464.0,4.0,107.0,32.0,0.0,0.0,100.0,83.0,33.0,1.0,48.0,3.0,1.0,1.0,90.0,80.0,7.0,5.0,6.0,87.0,1.0
904,83.0,176.0,13.0,89.0,25.0,1.0,0.0,93.0,34.0,30.0,0.0,23.0,3.0,2.0,2.0,0.0,70.2104219767771,2.0,1.0,0.0,30.0,0.0
905,82.0,178.0,9.0,58.0,16.0,0.0,0.0,100.0,83.0,17.0,1.0,24.0,2.0,2.0,2.0,23.0,87.0,2.0,2.0,1.0,67.0,1.0
906,51.0,204.0,2.0,71.0,30.0,2.0,2.0,94.0,1.0,35.0,6.0,47.0,0.0,4.0,3.0,94.0,51.0,5.0,6.0,5.0,86.0,0.0
907,74.0,327.0,1.0,80.0,39.0,0.0,0.0,100.0,83.0,42.0,7.0,21.0,1.0,3.0,3.0,41.0,68.0,9.0,3.0,2.0,71.0,1.0
908,75.0,300.0,2.0,130.0,27.0,0.0,0.0,93.0,78.0,28.0,1.0,25.0,0.0,5.0,5.0,39.0,97.0,3.0,4.0,0.0,64.0,1.0
909,90.0,279.0,5.0,123.0,23.0,0.0,0.0,100.0,83.0,26.0,1.0,42.0,3.431410433342534,1.0,0.0,5.0,101.0,2.0,2.0,0.0,67.0,1.0
910,89.0,468.0,11.0,78.0,10.0,0.0,0.0,100.0,83.0,10.0,1.0,20.0,3.431410433342534,0.0,0.0,4.0,66.51626155426224,1.0,1.0,0.0,33.0,1.0
911,69.0,231.0,21.0,123.0,7.0,4.0,4.0,67.0,6.0,12.0,0.0,17.0,1.595608884350268,0.0,0.0,0.0,70.2104219767771,1.0,1.0,0.0,40.0,0.0
912,88.0,327.0,4.0,87.0,36.0,0.0,0.0,100.0,83.0,40.0,2.0,25.0,0.0,1.0,1.0,0.0,66.51626155426224,0.0,1.0,0.0,8.0,1.0
913,86.0,186.0,4.0,53.0,17.0,0.0,0.0,100.0,83.0,17.0,4.0,29.0,0.0,3.0,3.0,4.0,66.51626155426224,2.0,1.0,0.0,43.0,1.0
914,78.0,164.0,10.0,82.0,15.0,0.0,0.0,100.0,83.0,16.0,1.0,38.0,3.431410433342534,0.0,0.0,56.0,69.0,3.0,2.0,0.0,83.0,1.0
915,82.0,222.0,2.0,84.0,15.0,1.0,0.0,94.0,40.0,17.0,1.0,47.0,3.0,1.0,1.0,25.0,66.51626155426224,1.0,1.0,0.0,67.0,1.0
916,72.0,197.0,4.0,64.0,24.0,0.0,0.0,100.0,83.0,24.0,2.0,33.0,4.0,1.0,1.0,25.0,83.0,8.0,3.0,2.0,65.0,1.0
917,71.0,163.0,5.0,64.0,42.0,0.0,0.0,95.0,2.0,42.0,3.0,24.0,4.0,3.0,3.0,1.0,66.51626155426224,4.0,1.0,0.0,31.0,1.0
918,69.0,110.0,6.0,53.0,24.0,0.0,0.0,96.0,35.0,26.0,3.0,31.0,7.0,0.0,0.0,45.0,98.0,12.0,4.0,1.0,84.0,0.0
919,81.0,198.0,8.0,74.0,32.0,0.0,0.0,100.0,83.0,33.0,1.0,64.0,15.0,0.0,0.0,17.0,38.0,3.0,2.0,0.0,63.0,1.0
920,79.0,197.0,26.0,108.0,43.0,0.0,0.0,100.0,83.0,45.0,0.0,72.0,0.0,7.0,7.0,10.0,15.0,4.0,3.0,1.0,80.0,1.0
921,76.0,254.0,1.0,102.0,36.0,3.0,3.0,90.0,25.0,40.0,5.0,35.0,0.0,1.0,1.0,3.0,68.0,6.0,4.0,0.0,59.0,1.0
922,63.0,190.0,3.0,71.0,39.0,0.0,0.0,97.0,10.0,39.0,6.0,28.0,2.0,1.0,1.0,55.0,83.0,5.0,2.0,2.0,80.0,1.0
923,63.0,165.0,2.0,73.0,23.0,0.0,0.0,88.0,5.0,25.0,5.0,56.0,3.0,1.0,1.0,36.0,28.0,6.0,5.0,1.0,85.0,0.0
924,69.0,226.0,4.0,95.0,41.0,1.0,0.0,93.0,38.0,46.0,2.0,26.0,0.0,1.0,1.0,8.0,59.0,3.0,4.0,1.0,42.0,0.0
925,85.0,257.0,4.0,89.0,33.0,0.0,0.0,100.0,83.0,33.0,1.0,24.0,2.0,1.0,1.0,7.0,66.51626155426224,2.0,4.0,0.0,50.0,1.0
