,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,income,marital-status_Non-Married,native-country_US,occupation_Other,race_White,relationship_Non-Husband,sex_Male,workclass_Private
12475,24,461678,10,0,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12476,41,70884,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12477,56,466498,11,0,0,60,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0
12478,19,148644,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12479,44,190739,9,0,0,32,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12480,34,299507,11,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12481,25,211424,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12482,27,106721,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12483,22,192017,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12484,59,530099,10,0,1887,55,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12485,34,119153,7,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12486,30,202450,9,0,0,65,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12487,21,50341,10,0,0,38,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12488,24,140001,10,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
12489,19,220517,10,0,0,15,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12490,82,52921,10,0,0,3,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12491,35,31964,13,0,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12492,32,148207,11,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12493,45,151627,10,0,0,45,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12494,30,402539,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12495,28,188278,13,0,0,55,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12496,28,96219,13,0,0,5,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
12497,29,340534,9,0,0,44,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12498,60,160339,10,0,0,40,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
12499,28,120135,11,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12500,38,303817,10,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
12501,31,181091,9,0,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12502,28,200515,10,0,0,35,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12503,42,160893,10,0,0,23,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
12504,40,183096,5,0,0,40,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
12505,24,241367,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12506,37,342084,10,0,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12507,36,193855,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12508,39,80410,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12509,22,554317,5,0,0,35,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
12510,46,85109,10,0,1628,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12511,28,108569,13,0,0,43,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12512,34,120959,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12513,42,222011,10,0,0,43,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12514,43,238530,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12515,35,48404,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12516,60,88055,15,3781,0,16,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12517,33,238381,10,8614,0,40,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12518,22,243923,9,0,0,80,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
12519,39,305597,11,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12520,33,141841,13,5178,0,40,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
12521,39,129764,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12522,37,150993,7,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12523,63,147140,4,0,0,60,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12524,46,30219,10,7688,0,38,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12525,48,167967,9,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12526,33,133278,9,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12527,65,172510,10,1848,0,20,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
12528,39,192251,9,0,0,40,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12529,43,210844,13,0,0,40,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12530,28,263015,6,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12531,50,155118,9,99999,0,35,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12532,24,232918,13,0,0,20,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12533,48,143542,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12534,35,45607,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12535,62,29828,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12536,42,104118,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12537,60,191446,9,99999,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12538,50,27484,9,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12539,40,205987,15,0,0,40,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
12540,39,143385,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12541,43,200508,13,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12542,43,186995,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12543,35,54159,9,0,0,38,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12544,39,113481,13,0,0,45,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12545,30,235271,13,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12546,32,349365,10,0,0,65,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
12547,18,283637,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12548,37,70282,12,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
12549,26,166051,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12550,51,193720,9,0,0,42,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12551,35,124836,10,0,0,36,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
12552,33,236379,13,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12553,46,122026,13,0,0,44,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12554,40,114537,11,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12555,34,191834,11,0,0,48,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12556,29,420054,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12557,47,160045,10,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12558,34,303187,13,0,0,40,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
12559,45,190088,9,0,0,30,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12560,53,126977,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12561,52,63004,14,0,0,40,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12562,64,391121,4,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12563,42,211450,14,0,0,45,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12564,44,156413,10,0,0,44,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12565,41,116797,9,7298,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12566,53,204447,14,0,0,43,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12567,25,66935,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12568,20,344278,7,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12569,29,108574,11,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12570,56,244605,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12571,45,363677,16,0,1977,30,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
12572,56,219762,9,0,0,35,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
12573,38,269318,10,7298,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12574,62,77884,9,0,0,40,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
12575,28,70100,13,0,0,60,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12576,31,213643,9,3908,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12577,24,69640,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12578,65,170012,13,0,0,34,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12579,40,329924,9,0,0,30,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12580,31,193285,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12581,35,261241,9,0,1741,60,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12582,42,108183,14,0,1902,40,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12583,20,296618,9,0,0,30,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12584,30,257796,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12585,25,155320,13,0,0,45,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12586,22,151888,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12587,65,143118,9,0,2206,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12588,31,66278,10,3908,0,40,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
12589,56,92444,10,0,0,50,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
12590,51,229272,9,0,0,32,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
12591,36,207202,6,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12592,44,154176,10,0,1590,40,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
12593,49,180899,14,0,1755,45,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12594,28,205337,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12595,57,180779,13,7298,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12596,33,343021,10,0,0,65,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12597,49,176814,13,5178,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12598,74,88638,16,0,3683,20,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12599,48,248059,13,5013,0,45,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12600,38,409604,13,15024,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12601,39,185053,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12602,46,332884,13,7298,0,65,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12603,56,212864,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12604,27,66473,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12605,17,285169,7,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12606,28,175431,5,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12607,18,152641,6,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12608,42,339346,14,0,0,25,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12609,39,287306,10,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12610,29,70604,9,3464,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12611,21,88926,10,0,0,10,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12612,36,91275,10,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12613,56,244554,6,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12614,49,232586,3,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12615,47,127678,10,0,0,80,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12616,44,162184,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12617,40,408229,2,0,0,45,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
12618,43,139734,13,15024,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12619,62,197286,8,0,0,48,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
12620,52,229983,15,3103,0,30,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
12621,25,252803,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
12622,63,110890,14,0,0,70,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12623,51,160724,16,0,0,99,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12624,25,89625,9,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12625,62,266037,10,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12626,27,126730,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12627,48,96854,10,0,0,30,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12628,32,186788,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12629,36,28996,10,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12630,30,347166,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12631,45,110311,14,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12632,27,310850,9,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12633,41,220694,13,0,0,37,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12634,61,149405,9,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
12635,70,131699,13,0,0,55,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12636,55,49996,7,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12637,35,187112,13,0,0,45,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12638,36,180859,11,0,0,38,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12639,29,185647,10,0,0,60,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12640,30,316606,13,0,0,40,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
12641,45,274657,7,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12642,39,193583,13,5455,0,60,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12643,18,338836,9,0,0,20,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12644,28,216814,9,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
12645,27,106935,13,0,0,45,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12646,38,223433,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12647,33,174789,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12648,25,135603,9,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12649,25,344719,9,0,0,4,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
12650,38,372484,7,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
12651,23,181820,10,0,0,45,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12652,40,235371,11,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12653,36,216711,9,99999,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12654,20,299399,10,0,0,20,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12655,41,202508,9,0,0,48,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12656,44,172025,10,0,0,38,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12657,49,246891,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12658,22,450920,12,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12659,26,53598,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12660,47,103757,12,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12661,48,76017,9,0,0,25,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12662,28,80158,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12663,37,90881,10,8614,0,55,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12664,44,427952,13,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12665,20,230955,8,0,0,35,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12666,53,177916,13,7298,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12667,36,342642,14,0,0,15,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12668,77,253642,4,0,0,30,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
12669,21,219086,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12670,24,162593,13,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12671,30,87561,12,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12672,51,142411,11,0,0,50,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12673,22,154422,10,0,0,30,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
12674,23,169104,10,0,0,25,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12675,47,193047,16,99999,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12676,17,151141,8,0,0,20,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12677,48,267912,13,0,0,50,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
12678,43,137126,10,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12679,34,152453,8,0,0,40,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
12680,19,357059,9,0,0,35,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12681,42,202011,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12682,23,98283,13,0,0,40,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
12683,61,176965,15,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12684,63,187919,7,0,0,30,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12685,65,274916,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12686,37,105813,11,7298,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12687,41,193524,12,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12688,35,152734,10,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
12689,21,263641,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12690,48,102076,13,0,0,35,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12691,51,155594,10,0,1887,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12692,43,33331,13,0,0,55,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12693,22,156773,10,0,0,15,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12694,56,115439,10,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12695,47,181652,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12696,26,120268,13,0,0,24,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12697,39,196308,10,0,0,24,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
12698,45,40690,10,0,0,75,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12699,49,228583,9,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
12700,23,695136,9,0,0,30,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12701,69,209236,9,0,0,36,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12702,41,214838,14,0,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12703,40,188436,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12704,25,177625,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12705,52,124591,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12706,28,230856,10,3325,0,50,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12707,50,221532,12,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12708,21,232577,11,0,0,30,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12709,48,168216,10,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12710,27,214702,15,0,0,42,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12711,63,237620,9,0,0,30,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12712,47,54887,16,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12713,37,164526,16,14084,0,45,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12714,28,224506,10,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
12715,58,183870,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12716,41,208330,10,0,0,51,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12717,67,168370,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12718,62,320376,9,0,0,48,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
12719,28,192384,10,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12720,26,167350,8,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12721,46,103538,15,0,0,65,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12722,29,58522,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12723,39,191342,13,0,0,40,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
12724,25,193820,14,0,0,35,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12725,20,258490,10,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12726,21,56520,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12727,25,102476,13,0,0,50,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12728,44,311357,15,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12729,37,166497,9,0,0,38,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12730,50,160724,14,7298,0,40,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12731,29,338270,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12732,18,282394,10,0,0,21,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
12733,32,383269,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12734,58,119386,11,0,0,60,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12735,50,196975,9,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12736,29,334221,10,0,0,18,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12737,58,27385,9,0,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12738,29,133846,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12739,36,361888,9,0,0,45,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12740,21,230429,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12741,49,328776,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12742,60,243829,14,0,0,50,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12743,39,306646,10,3103,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12744,50,138179,12,0,1902,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12745,30,280069,10,0,0,48,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12746,55,305759,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12747,64,164876,9,0,0,20,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12748,29,138597,12,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
12749,40,111483,13,7298,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12750,42,144778,9,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12751,55,171015,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12752,43,112494,9,0,0,45,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12753,28,408473,8,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12754,46,27802,12,0,0,38,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12755,34,236318,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
12756,47,121836,14,7688,0,38,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
12757,43,315971,14,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12758,24,698418,10,0,0,25,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12759,21,329530,7,0,0,40,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
12760,65,194456,13,0,0,40,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0
12761,20,282579,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12762,31,26401,14,0,0,25,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12763,38,364958,9,3464,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12764,22,83998,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12765,20,94364,10,0,0,20,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12766,44,174189,10,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
12767,44,101967,14,0,0,40,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12768,41,146908,16,0,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
12769,38,126675,9,0,2205,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12770,21,31606,10,0,0,25,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
12771,24,132327,10,0,0,30,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
12772,24,112459,14,0,0,45,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12773,28,48894,9,0,0,40,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
12774,39,181943,13,0,0,35,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
12775,48,247685,10,3325,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
